timestamp,FT-201,FT-801,FT-901,Mode,PT-901,PT-902,LS-901,PT-903,TT-901,TT-902,TT-903,TT-904,VSD-901_CORRENT,VSD-901_POWER,VSD-901_RPM,VSD-901_SPEED,time_diff,bucket_id
2026-03-12 15:38:00,426.4757080078125,0.0,44.30338287353516,8.0,-0.9194878339767456,0.001012682914733887,1,0.0136573938652873,63.31380462646484,64.94683074951172,74.0234375,72.89496612548828,33.81417846679688,8.194393157958984,476.953125,39.97776031494141,0 days 00:01:00,1
2026-03-12 15:39:00,445.7465209960938,121.4599609375,41.89453125,8.0,-0.9259982705116272,0.001229763031005859,1,0.01394673902541399,63.08051300048828,64.66471862792969,73.77387237548828,72.705078125,33.56826782226562,8.13388442993164,482.8857421875,40.02020263671875,0 days 00:01:00,1
2026-03-12 15:40:00,439.1493225097656,226.123046875,40.91796875,8.0,-0.9286747574806213,0.00159144401550293,1,0.01307870447635651,62.78754425048828,64.453125,73.52430725097656,72.49349212646484,33.43373107910156,8.049528121948242,479.2236328125,40.04692840576172,0 days 00:01:00,1
2026-03-12 15:41:00,441.2326354980469,248.9501953125,15.69010448455811,8.0,-1.002676486968994,0.0002893209457397461,1,0.005671325605362654,62.5108528137207,64.24153137207031,73.35069274902344,72.28732299804688,28.41926383972168,6.459599494934082,480.46875,40.02449035644531,0 days 00:01:00,1
2026-03-12 15:42:00,405.3385314941406,246.7529296875,449.8372497558594,9.0,-0.6520544290542603,0.01331019401550293,1,0.09392358362674713,63.0859375,64.43685150146484,72.74305725097656,74.9728775024414,49.48643112182617,29.87247085571289,1199.0478515625,100.0087585449219,0 days 00:01:00,1
2026-03-12 15:43:00,459.7222290039062,173.291015625,143.6197967529297,9.0,-0.8764467835426331,0.00426793098449707,1,0.0399884395301342,63.37348175048828,64.38801574707031,75.87890625,75.69444274902344,42.0977668762207,24.87518501281738,1199.1943359375,99.9599609375,0 days 00:01:00,1
2026-03-12 15:44:00,449.3489685058594,117.4072265625,94.140625,9.0,-0.9169560074806213,0.002893567085266113,1,0.03142358362674713,63.37890625,64.08419799804688,77.34375,76.3454818725586,38.35514068603516,21.89323997497559,1173.486328125,98.67347717285156,0 days 00:01:00,1
2026-03-12 15:45:00,201.3888854980469,120.1416015625,3.22265625,8.0,-1.014178276062012,0.0005064010620117188,1,0.005439868662506342,62.8038215637207,63.720703125,76.1989974975586,75.15190887451172,24.28783988952637,5.028483390808105,480.76171875,39.97787857055664,0 days 00:01:00,1
2026-03-12 15:46:00,429.0364685058594,167.0166015625,419.1080627441406,8.0,-0.5779802799224854,0.01844620704650879,1,0.1235532909631729,64.05707550048828,65.00108337402344,75.3200912475586,77.36544799804688,50.63322067260742,30.93532371520996,1199.4873046875,100.0248107910156,0 days 00:01:00,1
2026-03-12 15:47:00,455.5989379882812,165.1123046875,257.3567810058594,9.0,-0.7392216324806213,0.01019966602325439,1,0.08107645064592361,64.75694274902344,65.75521087646484,77.03450775146484,78.45051574707031,47.67805099487305,28.86866760253906,1200.0,100.0116195678711,0 days 00:01:00,1
2026-03-12 15:48:00,463.3246459960938,167.041015625,51.88801956176758,9.0,-1.007233738899231,0.0003616809844970703,1,0.006828704383224249,64.90885162353516,66.10243225097656,79.03645324707031,79.05815887451172,24.83256721496582,10.98299884796143,1050.0732421875,89.90924835205078,0 days 00:01:00,1
