timestamp,FT-201,FT-801,FT-901,Mode,PT-901,PT-902,LS-901,PT-903,TT-901,TT-902,TT-903,TT-904,VSD-901_CORRENT,VSD-901_POWER,VSD-901_RPM,VSD-901_SPEED,time_diff,bucket_id
2026-04-02 10:28:00,398.7847290039062,358.7158203125,2.701822996139526,9,-1.010199666023254,0.0008680820465087891,0,0.002256980631500483,69.05381774902344,70.34505462646484,78.36371612548828,77.59873962402344,25.79496002197266,5.539706707000732,481.640625,40.04129409790039,0 days 01:22:00,15
2026-04-02 10:29:00,771.1371459960938,355.7616882324219,371.19140625,8,-0.6338975429534912,0.01634836196899414,0,0.1068287044763565,69.56380462646484,70.751953125,77.13758850097656,78.03819274902344,48.39516448974609,30.18674278259277,1200.3662109375,100.0185241699219,0 days 00:01:00,15
2026-04-02 10:30:00,453.4288330078125,359.2041015625,7.877604484558105,9,-0.9294704794883728,-0.01048898696899414,0,-0.005208286922425032,68.9453125,70.05751037597656,78.369140625,77.54991149902344,28.59796524047852,6.239090442657471,468.5302734375,39.47225952148438,0 days 00:01:00,15
2026-04-02 10:31:00,777.0833129882812,356.4697265625,392.1549377441406,9,-0.6274595260620117,0.01671004295349121,0,0.1088542118668556,69.50955200195312,70.67057800292969,77.15928649902344,78.04361724853516,48.38793182373047,29.92538261413574,1199.3408203125,100.0419235229492,0 days 00:01:00,15
2026-04-02 10:32:00,428.9496765136719,354.5654602050781,2.864583253860474,9,-1.010127305984497,-0.0007957220077514648,0,0.0007523685926571488,68.96158599853516,70.26909637451172,78.3203125,77.55534362792969,27.20997047424316,6.029172897338867,483.544921875,40.12897491455078,0 days 00:01:00,15
2026-04-02 10:33:00,769.8784790039062,350.9521484375,382.4869689941406,9,-0.6256510019302368,0.01678240299224854,0,0.1092592403292656,69.50411987304688,70.74110412597656,76.93685150146484,78.03276824951172,49.04288101196289,29.76486396789551,1200.87890625,99.9813461303711,0 days 00:01:00,15
2026-04-02 10:34:00,442.2308959960938,349.5849609375,2.473958253860474,9,-1.010416626930237,-0.001085042953491211,0,0.001620402908883989,68.91818237304688,70.3342056274414,78.1521224975586,77.4142837524414,25.8703441619873,5.633565902709961,477.83203125,39.92958831787109,0 days 00:01:00,15
2026-04-02 10:35:00,768.3159790039062,345.3125,410.64453125,9,-0.6051794290542603,0.01772284507751465,0,0.114930547773838,69.49870300292969,70.76280212402344,76.81206512451172,78.0056381225586,48.89375305175781,30.00008201599121,1200.8056640625,99.97885131835938,0 days 00:01:00,15
2026-04-02 10:36:00,491.1892395019531,344.04296875,15.29947948455811,9,-0.7509403824806213,-0.002748847007751465,0,0.01990739442408085,68.93446350097656,70.37760925292969,78.11957550048828,77.3166275024414,36.60954666137695,9.212709426879883,478.271484375,39.86149597167969,0 days 00:01:00,15
2026-04-02 10:37:00,765.407958984375,342.5048828125,378.80859375,9,-0.6396846175193787,0.01627600193023682,0,0.1054398715496063,69.49327087402344,70.76280212402344,77.06163787841797,77.9568099975586,48.31169891357422,29.63965225219727,1200.5126953125,99.98764038085938,0 days 00:01:00,15
