timestamp,FT-201,FT-801,FT-901,Mode,PT-901,PT-902,LS-901,PT-903,TT-901,TT-902,TT-903,TT-904,VSD-901_CORRENT,VSD-901_POWER,VSD-901_RPM,VSD-901_SPEED,time_diff,bucket_id
2026-03-23 14:22:00,593.8367919921875,268.3349609375,203.7109375,9.0,-0.8038917779922485,0.007233738899230957,1,0.05804397165775299,71.44097137451172,72.37955474853516,82.81792449951172,82.55207824707031,45.25587463378906,27.21466445922852,1200.732421875,99.96851348876953,0 days 00:48:00,12
2026-03-23 14:23:00,582.5086669921875,268.45703125,198.73046875,8.0,-0.8082320690155029,0.007016777992248535,1,0.05688659474253654,71.43012237548828,72.36328125,82.91558074951172,82.58463287353516,44.83946228027344,27.6532039642334,1199.267578125,99.99271392822266,0 days 00:01:00,12
2026-03-23 14:24:00,592.2742919921875,268.71337890625,205.419921875,8.5,-0.7984664440155029,0.007559299468994141,1,0.060098377987742424,71.47623825073242,72.34429168701172,82.70941925048828,82.47341537475586,45.08536720275879,27.622072219848633,1199.15771484375,99.99109268188477,0 days 00:01:30,12
2026-03-23 14:25:00,602.0399169921875,268.9697265625,212.109375,9.0,-0.7887008190155029,0.008101820945739746,1,0.0633101612329483,71.52235412597656,72.32530212402344,82.50325775146484,82.36219787597656,45.33127212524414,27.59094047546387,1199.0478515625,99.98947143554688,0 days 00:02:00,12
2026-03-23 14:26:00,606.4236450195312,270.7275390625,145.703125,8.0,-0.8577835559844971,0.005136013031005859,1,0.04398147389292717,71.142578125,71.875,82.99696350097656,82.28081512451172,42.73236465454102,25.47198677062988,1200.87890625,100.0223541259766,0 days 00:01:00,12
2026-03-23 14:27:00,591.0590209960938,290.91796875,553.3203125,9.0,-0.4937789440155029,0.02329277992248535,1,0.1462384462356567,71.34873962402344,72.33072662353516,81.59722137451172,81.640625,50.1844482421875,30.69199752807617,1200.5859375,100.0098114013672,0 days 00:01:00,12
2026-03-23 14:28:00,607.8558959960938,295.166015625,240.4296722412109,8.0,-0.7609953880310059,0.009114623069763184,1,0.0711226612329483,71.51692962646484,72.37955474853516,81.9118881225586,82.11805725097656,46.21476745605469,27.88852500915527,1200.8056640625,99.987548828125,0 days 00:01:00,12
2026-03-23 14:29:00,612.890625,297.705078125,162.40234375,8.0,-0.8426649570465088,0.00549769401550293,1,0.0476851612329483,71.19140625,72.0431900024414,82.9806900024414,82.32964324951172,43.77619552612305,26.30783081054688,1200.6591796875,100.0119094848633,0 days 00:01:00,12
2026-03-23 14:30:00,621.1371459960938,300.927734375,706.640625,8.0,-0.3742766380310059,0.03139472007751465,1,0.1789930462837219,71.09917449951172,72.15711975097656,82.18859100341797,81.11978912353516,50.5085334777832,30.80982398986816,1199.3408203125,100.0113754272461,0 days 00:01:00,12
2026-03-23 14:31:00,624.21875,298.3154296875,271.8098754882812,8.0,-0.7366174459457397,0.01027202606201172,1,0.07841435819864273,71.484375,72.47178649902344,81.55381774902344,81.81965637207031,47.00632476806641,29.24878311157227,1198.828125,100.0190048217773,0 days 00:01:00,12
